"covariate_name_short","location_name","location_id","year_id","age_group_id","age_group_name","sex_id","sex","mean_value"
"mean_BMI","Campeche",4646,1991,22,"All Ages",1,"Male",26.6496643640986
"mean_BMI","Campeche",4646,1991,22,"All Ages",2,"Female",27.3269869358623
"mean_BMI","Coahuila",4647,1991,22,"All Ages",1,"Male",26.283310574591
"mean_BMI","Coahuila",4647,1991,22,"All Ages",2,"Female",27.2377581603257
"mean_BMI","Colima",4648,1991,22,"All Ages",1,"Male",26.6149074316275
"mean_BMI","Colima",4648,1991,22,"All Ages",2,"Female",26.9414730136161
"mean_BMI","Chiapas",4649,1991,22,"All Ages",1,"Male",24.6570915195232
"mean_BMI","Chiapas",4649,1991,22,"All Ages",2,"Female",25.0607781517492
"mean_BMI","Chihuahua",4650,1991,22,"All Ages",1,"Male",26.3640036837657
"mean_BMI","Chihuahua",4650,1991,22,"All Ages",2,"Female",27.0506869289482
"mean_BMI","Mexico City",4651,1991,22,"All Ages",1,"Male",26.1977825823126
"mean_BMI","Mexico City",4651,1991,22,"All Ages",2,"Female",26.6065902554647
"mean_BMI","Durango",4652,1991,22,"All Ages",1,"Male",25.8276043454537
"mean_BMI","Durango",4652,1991,22,"All Ages",2,"Female",26.7951831728558
"mean_BMI","Guanajuato",4653,1991,22,"All Ages",1,"Male",25.5233505593893
"mean_BMI","Guanajuato",4653,1991,22,"All Ages",2,"Female",26.3831290622402
"mean_BMI","Guerrero",4654,1991,22,"All Ages",1,"Male",25.3258962754084
"mean_BMI","Guerrero",4654,1991,22,"All Ages",2,"Female",25.7826923453137
"mean_BMI","Hidalgo",4655,1991,22,"All Ages",1,"Male",25.2916418154535
"mean_BMI","Hidalgo",4655,1991,22,"All Ages",2,"Female",26.0289229805165
"mean_BMI","Jalisco",4656,1991,22,"All Ages",1,"Male",26.0887717017302
"mean_BMI","Jalisco",4656,1991,22,"All Ages",2,"Female",26.7329781592807
"mean_BMI","México",4657,1991,22,"All Ages",1,"Male",26.2533710189366
"mean_BMI","México",4657,1991,22,"All Ages",2,"Female",26.7121461085029
"mean_BMI","Michoacán de Ocampo",4658,1991,22,"All Ages",1,"Male",25.6216257454568
"mean_BMI","Michoacán de Ocampo",4658,1991,22,"All Ages",2,"Female",26.1645147502594
"mean_BMI","Morelos",4659,1991,22,"All Ages",1,"Male",26.006772911181
"mean_BMI","Morelos",4659,1991,22,"All Ages",2,"Female",26.5104380397574
"mean_BMI","Nayarit",4660,1991,22,"All Ages",1,"Male",26.0594675169028
"mean_BMI","Nayarit",4660,1991,22,"All Ages",2,"Female",26.7636448537765
"mean_BMI","Nuevo León",4661,1991,22,"All Ages",1,"Male",26.8001474390606
"mean_BMI","Nuevo León",4661,1991,22,"All Ages",2,"Female",27.1623029909703
"mean_BMI","Oaxaca",4662,1991,22,"All Ages",1,"Male",24.5427793412053
"mean_BMI","Oaxaca",4662,1991,22,"All Ages",2,"Female",25.2605544424528
"mean_BMI","Puebla",4663,1991,22,"All Ages",1,"Male",25.5079658260486
"mean_BMI","Puebla",4663,1991,22,"All Ages",2,"Female",26.0488633106668
