"cause_id","cause_name","acause","location_id","location_name","year_id","sex","age_group_name","measure_name","metric_name","val"
297,"Tuberculosis","tb",130,"Mexico",1990,"Male","All Ages","Deaths","Rate",0.000104640950129435
297,"Tuberculosis","tb",130,"Mexico",1991,"Male","All Ages","Deaths","Rate",9.75895367792548e-05
297,"Tuberculosis","tb",130,"Mexico",1992,"Male","All Ages","Deaths","Rate",9.24008260763976e-05
297,"Tuberculosis","tb",130,"Mexico",1993,"Male","All Ages","Deaths","Rate",8.56345156276815e-05
297,"Tuberculosis","tb",130,"Mexico",1994,"Male","All Ages","Deaths","Rate",7.90391277858675e-05
297,"Tuberculosis","tb",130,"Mexico",1995,"Male","All Ages","Deaths","Rate",7.49542654304446e-05
297,"Tuberculosis","tb",130,"Mexico",1996,"Male","All Ages","Deaths","Rate",6.99407224470091e-05
297,"Tuberculosis","tb",130,"Mexico",1997,"Male","All Ages","Deaths","Rate",6.5875090385002e-05
297,"Tuberculosis","tb",130,"Mexico",1998,"Male","All Ages","Deaths","Rate",6.19969373828874e-05
297,"Tuberculosis","tb",130,"Mexico",1999,"Male","All Ages","Deaths","Rate",5.50349371022861e-05
297,"Tuberculosis","tb",130,"Mexico",2000,"Male","All Ages","Deaths","Rate",4.90842044767101e-05
297,"Tuberculosis","tb",130,"Mexico",2001,"Male","All Ages","Deaths","Rate",4.52950364966741e-05
297,"Tuberculosis","tb",130,"Mexico",2002,"Male","All Ages","Deaths","Rate",4.30372711171824e-05
297,"Tuberculosis","tb",130,"Mexico",2003,"Male","All Ages","Deaths","Rate",4.12863038652189e-05
297,"Tuberculosis","tb",130,"Mexico",2004,"Male","All Ages","Deaths","Rate",3.7565594967357e-05
297,"Tuberculosis","tb",130,"Mexico",2005,"Male","All Ages","Deaths","Rate",3.65851561962184e-05
297,"Tuberculosis","tb",130,"Mexico",2006,"Male","All Ages","Deaths","Rate",3.42260160337943e-05
297,"Tuberculosis","tb",130,"Mexico",2007,"Male","All Ages","Deaths","Rate",3.2229682265304e-05
297,"Tuberculosis","tb",130,"Mexico",2008,"Male","All Ages","Deaths","Rate",3.33149562850333e-05
297,"Tuberculosis","tb",130,"Mexico",2009,"Male","All Ages","Deaths","Rate",3.34995440185641e-05
297,"Tuberculosis","tb",130,"Mexico",2010,"Male","All Ages","Deaths","Rate",3.33941480356193e-05
297,"Tuberculosis","tb",130,"Mexico",2011,"Male","All Ages","Deaths","Rate",3.26740781706067e-05
297,"Tuberculosis","tb",130,"Mexico",2012,"Male","All Ages","Deaths","Rate",3.0992003335756e-05
297,"Tuberculosis","tb",130,"Mexico",2013,"Male","All Ages","Deaths","Rate",2.9322158076695e-05
297,"Tuberculosis","tb",130,"Mexico",2014,"Male","All Ages","Deaths","Rate",2.8201114476092e-05
297,"Tuberculosis","tb",130,"Mexico",2015,"Male","All Ages","Deaths","Rate",2.76553571332784e-05
297,"Tuberculosis","tb",130,"Mexico",2016,"Male","All Ages","Deaths","Rate",2.77688700211209e-05
297,"Tuberculosis","tb",130,"Mexico",2017,"Male","All Ages","Deaths","Rate",2.83906572497766e-05
297,"Tuberculosis","tb",130,"Mexico",1990,"Female","All Ages","Deaths","Rate",5.92276470498921e-05
297,"Tuberculosis","tb",130,"Mexico",1991,"Female","All Ages","Deaths","Rate",5.46405608616984e-05
297,"Tuberculosis","tb",130,"Mexico",1992,"Female","All Ages","Deaths","Rate",5.16742406639137e-05
297,"Tuberculosis","tb",130,"Mexico",1993,"Female","All Ages","Deaths","Rate",4.82968793397133e-05
297,"Tuberculosis","tb",130,"Mexico",1994,"Female","All Ages","Deaths","Rate",4.43818375962011e-05
297,"Tuberculosis","tb",130,"Mexico",1995,"Female","All Ages","Deaths","Rate",4.18358094282636e-05
297,"Tuberculosis","tb",130,"Mexico",1996,"Female","All Ages","Deaths","Rate",3.83865656742899e-05
297,"Tuberculosis","tb",130,"Mexico",1997,"Female","All Ages","Deaths","Rate",3.5868908480681e-05
297,"Tuberculosis","tb",130,"Mexico",1998,"Female","All Ages","Deaths","Rate",3.31994169668037e-05
297,"Tuberculosis","tb",130,"Mexico",1999,"Female","All Ages","Deaths","Rate",2.97501555139772e-05
297,"Tuberculosis","tb",130,"Mexico",2000,"Female","All Ages","Deaths","Rate",2.60424219001441e-05
297,"Tuberculosis","tb",130,"Mexico",2001,"Female","All Ages","Deaths","Rate",2.38972947764291e-05
297,"Tuberculosis","tb",130,"Mexico",2002,"Female","All Ages","Deaths","Rate",2.24263212606011e-05
297,"Tuberculosis","tb",130,"Mexico",2003,"Female","All Ages","Deaths","Rate",2.10320944448536e-05
297,"Tuberculosis","tb",130,"Mexico",2004,"Female","All Ages","Deaths","Rate",1.89162045220669e-05
297,"Tuberculosis","tb",130,"Mexico",2005,"Female","All Ages","Deaths","Rate",1.79306878154136e-05
297,"Tuberculosis","tb",130,"Mexico",2006,"Female","All Ages","Deaths","Rate",1.64278362214013e-05
297,"Tuberculosis","tb",130,"Mexico",2007,"Female","All Ages","Deaths","Rate",1.53740906441535e-05
297,"Tuberculosis","tb",130,"Mexico",2008,"Female","All Ages","Deaths","Rate",1.52116054439607e-05
297,"Tuberculosis","tb",130,"Mexico",2009,"Female","All Ages","Deaths","Rate",1.53936431864243e-05
297,"Tuberculosis","tb",130,"Mexico",2010,"Female","All Ages","Deaths","Rate",1.47733381294285e-05
297,"Tuberculosis","tb",130,"Mexico",2011,"Female","All Ages","Deaths","Rate",1.4202445799702e-05
297,"Tuberculosis","tb",130,"Mexico",2012,"Female","All Ages","Deaths","Rate",1.37367579333172e-05
297,"Tuberculosis","tb",130,"Mexico",2013,"Female","All Ages","Deaths","Rate",1.35071357077912e-05
297,"Tuberculosis","tb",130,"Mexico",2014,"Female","All Ages","Deaths","Rate",1.32694146291592e-05
297,"Tuberculosis","tb",130,"Mexico",2015,"Female","All Ages","Deaths","Rate",1.2864895503751e-05
297,"Tuberculosis","tb",130,"Mexico",2016,"Female","All Ages","Deaths","Rate",1.29174604869892e-05
297,"Tuberculosis","tb",130,"Mexico",2017,"Female","All Ages","Deaths","Rate",1.33159202362594e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1990,"Male","All Ages","Deaths","Rate",5.84166330370714e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1991,"Male","All Ages","Deaths","Rate",5.4886925490919e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1992,"Male","All Ages","Deaths","Rate",5.13966533781693e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1993,"Male","All Ages","Deaths","Rate",4.72810972148402e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1994,"Male","All Ages","Deaths","Rate",4.30689062222009e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1995,"Male","All Ages","Deaths","Rate",3.99035964532344e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1996,"Male","All Ages","Deaths","Rate",3.73723040881983e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1997,"Male","All Ages","Deaths","Rate",3.52084841049039e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1998,"Male","All Ages","Deaths","Rate",3.3571226228256e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1999,"Male","All Ages","Deaths","Rate",3.02703009950771e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2000,"Male","All Ages","Deaths","Rate",2.70635214404067e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2001,"Male","All Ages","Deaths","Rate",2.53228630481139e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2002,"Male","All Ages","Deaths","Rate",2.44325281078358e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2003,"Male","All Ages","Deaths","Rate",2.35914882485536e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2004,"Male","All Ages","Deaths","Rate",2.17596273493464e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2005,"Male","All Ages","Deaths","Rate",2.11964699094672e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2006,"Male","All Ages","Deaths","Rate",2.01341978909811e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2007,"Male","All Ages","Deaths","Rate",1.88078804340679e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2008,"Male","All Ages","Deaths","Rate",1.91375152195281e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2009,"Male","All Ages","Deaths","Rate",1.88474327038795e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2010,"Male","All Ages","Deaths","Rate",1.87546642346488e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2011,"Male","All Ages","Deaths","Rate",1.84799604366927e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2012,"Male","All Ages","Deaths","Rate",1.7554508954121e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2013,"Male","All Ages","Deaths","Rate",1.65043562299248e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2014,"Male","All Ages","Deaths","Rate",1.57422227659302e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2015,"Male","All Ages","Deaths","Rate",1.51483446010074e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2016,"Male","All Ages","Deaths","Rate",1.47347381720609e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2017,"Male","All Ages","Deaths","Rate",1.47567981095503e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1990,"Female","All Ages","Deaths","Rate",3.33354634143118e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1991,"Female","All Ages","Deaths","Rate",3.17490470610095e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1992,"Female","All Ages","Deaths","Rate",3.01250859325972e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1993,"Female","All Ages","Deaths","Rate",2.7840648980384e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1994,"Female","All Ages","Deaths","Rate",2.5448055506322e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1995,"Female","All Ages","Deaths","Rate",2.37914344955211e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1996,"Female","All Ages","Deaths","Rate",2.20469298837091e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1997,"Female","All Ages","Deaths","Rate",2.07613779036477e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1998,"Female","All Ages","Deaths","Rate",1.92087730031964e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",1999,"Female","All Ages","Deaths","Rate",1.75058356026526e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2000,"Female","All Ages","Deaths","Rate",1.57679531048365e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2001,"Female","All Ages","Deaths","Rate",1.47129711055833e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2002,"Female","All Ages","Deaths","Rate",1.42017696468613e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2003,"Female","All Ages","Deaths","Rate",1.34408779673365e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2004,"Female","All Ages","Deaths","Rate",1.20414905989862e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2005,"Female","All Ages","Deaths","Rate",1.12893904048006e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2006,"Female","All Ages","Deaths","Rate",1.02797244833488e-05
297,"Tuberculosis","tb",4643,"Aguascalientes",2007,"Female","All Ages","Deaths","Rate",9.48892281282887e-06
297,"Tuberculosis","tb",4643,"Aguascalientes",2008,"Female","All Ages","Deaths","Rate",9.29491575154866e-06
297,"Tuberculosis","tb",4643,"Aguascalientes",2009,"Female","All Ages","Deaths","Rate",9.32088906888613e-06
297,"Tuberculosis","tb",4643,"Aguascalientes",2010,"Female","All Ages","Deaths","Rate",9.0830036766991e-06
297,"Tuberculosis","tb",4643,"Aguascalientes",2011,"Female","All Ages","Deaths","Rate",8.77465319189591e-06
297,"Tuberculosis","tb",4643,"Aguascalientes",2012,"Female","All Ages","Deaths","Rate",8.26791711603519e-06
297,"Tuberculosis","tb",4643,"Aguascalientes",2013,"Female","All Ages","Deaths","Rate",8.13880814926375e-06
297,"Tuberculosis","tb",4643,"Aguascalientes",2014,"Female","All Ages","Deaths","Rate",7.80644599440764e-06
297,"Tuberculosis","tb",4643,"Aguascalientes",2015,"Female","All Ages","Deaths","Rate",7.23849217238919e-06
297,"Tuberculosis","tb",4643,"Aguascalientes",2016,"Female","All Ages","Deaths","Rate",7.22686442482878e-06
297,"Tuberculosis","tb",4643,"Aguascalientes",2017,"Female","All Ages","Deaths","Rate",7.51814771677018e-06
297,"Tuberculosis","tb",4644,"Baja California",1990,"Male","All Ages","Deaths","Rate",0.000195118085325483
297,"Tuberculosis","tb",4644,"Baja California",1991,"Male","All Ages","Deaths","Rate",0.000180686572293493
297,"Tuberculosis","tb",4644,"Baja California",1992,"Male","All Ages","Deaths","Rate",0.000162740505156926
297,"Tuberculosis","tb",4644,"Baja California",1993,"Male","All Ages","Deaths","Rate",0.000149701238756912
297,"Tuberculosis","tb",4644,"Baja California",1994,"Male","All Ages","Deaths","Rate",0.000141996994198315
297,"Tuberculosis","tb",4644,"Baja California",1995,"Male","All Ages","Deaths","Rate",0.000143830386606918
297,"Tuberculosis","tb",4644,"Baja California",1996,"Male","All Ages","Deaths","Rate",0.000143169480536772
297,"Tuberculosis","tb",4644,"Baja California",1997,"Male","All Ages","Deaths","Rate",0.000144005188766539
297,"Tuberculosis","tb",4644,"Baja California",1998,"Male","All Ages","Deaths","Rate",0.000146888125070359
297,"Tuberculosis","tb",4644,"Baja California",1999,"Male","All Ages","Deaths","Rate",0.00013939495729562
297,"Tuberculosis","tb",4644,"Baja California",2000,"Male","All Ages","Deaths","Rate",0.000127619179673289
297,"Tuberculosis","tb",4644,"Baja California",2001,"Male","All Ages","Deaths","Rate",0.000116070403237416
297,"Tuberculosis","tb",4644,"Baja California",2002,"Male","All Ages","Deaths","Rate",0.000110919135098236
297,"Tuberculosis","tb",4644,"Baja California",2003,"Male","All Ages","Deaths","Rate",0.000111906910448373
297,"Tuberculosis","tb",4644,"Baja California",2004,"Male","All Ages","Deaths","Rate",0.00010672395265935
297,"Tuberculosis","tb",4644,"Baja California",2005,"Male","All Ages","Deaths","Rate",0.00010497787672449
297,"Tuberculosis","tb",4644,"Baja California",2006,"Male","All Ages","Deaths","Rate",9.81384048370101e-05
297,"Tuberculosis","tb",4644,"Baja California",2007,"Male","All Ages","Deaths","Rate",8.81230718866152e-05
297,"Tuberculosis","tb",4644,"Baja California",2008,"Male","All Ages","Deaths","Rate",8.8718308289751e-05
297,"Tuberculosis","tb",4644,"Baja California",2009,"Male","All Ages","Deaths","Rate",8.97834339392553e-05
297,"Tuberculosis","tb",4644,"Baja California",2010,"Male","All Ages","Deaths","Rate",8.97410540464636e-05
297,"Tuberculosis","tb",4644,"Baja California",2011,"Male","All Ages","Deaths","Rate",8.70412310104237e-05
297,"Tuberculosis","tb",4644,"Baja California",2012,"Male","All Ages","Deaths","Rate",8.1672267352733e-05
297,"Tuberculosis","tb",4644,"Baja California",2013,"Male","All Ages","Deaths","Rate",7.87357368756529e-05
297,"Tuberculosis","tb",4644,"Baja California",2014,"Male","All Ages","Deaths","Rate",7.64052411324289e-05
297,"Tuberculosis","tb",4644,"Baja California",2015,"Male","All Ages","Deaths","Rate",7.65767093762288e-05
297,"Tuberculosis","tb",4644,"Baja California",2016,"Male","All Ages","Deaths","Rate",7.86628906383949e-05
297,"Tuberculosis","tb",4644,"Baja California",2017,"Male","All Ages","Deaths","Rate",7.97115172702243e-05
297,"Tuberculosis","tb",4644,"Baja California",1990,"Female","All Ages","Deaths","Rate",7.42566180310987e-05
297,"Tuberculosis","tb",4644,"Baja California",1991,"Female","All Ages","Deaths","Rate",6.86274259571048e-05
297,"Tuberculosis","tb",4644,"Baja California",1992,"Female","All Ages","Deaths","Rate",6.27792163619989e-05
297,"Tuberculosis","tb",4644,"Baja California",1993,"Female","All Ages","Deaths","Rate",5.65047858464709e-05
297,"Tuberculosis","tb",4644,"Baja California",1994,"Female","All Ages","Deaths","Rate",5.28457276739718e-05
297,"Tuberculosis","tb",4644,"Baja California",1995,"Female","All Ages","Deaths","Rate",5.03805852180403e-05
297,"Tuberculosis","tb",4644,"Baja California",1996,"Female","All Ages","Deaths","Rate",4.74413542190254e-05
297,"Tuberculosis","tb",4644,"Baja California",1997,"Female","All Ages","Deaths","Rate",4.54767122961248e-05
297,"Tuberculosis","tb",4644,"Baja California",1998,"Female","All Ages","Deaths","Rate",4.25701422434844e-05
297,"Tuberculosis","tb",4644,"Baja California",1999,"Female","All Ages","Deaths","Rate",3.96652040238144e-05
297,"Tuberculosis","tb",4644,"Baja California",2000,"Female","All Ages","Deaths","Rate",3.57401062963792e-05
297,"Tuberculosis","tb",4644,"Baja California",2001,"Female","All Ages","Deaths","Rate",3.28865897550398e-05
297,"Tuberculosis","tb",4644,"Baja California",2002,"Female","All Ages","Deaths","Rate",3.03107884745094e-05
297,"Tuberculosis","tb",4644,"Baja California",2003,"Female","All Ages","Deaths","Rate",2.93563843850514e-05
297,"Tuberculosis","tb",4644,"Baja California",2004,"Female","All Ages","Deaths","Rate",2.76910370002602e-05
297,"Tuberculosis","tb",4644,"Baja California",2005,"Female","All Ages","Deaths","Rate",2.7022558775571e-05
297,"Tuberculosis","tb",4644,"Baja California",2006,"Female","All Ages","Deaths","Rate",2.47387273316495e-05
297,"Tuberculosis","tb",4644,"Baja California",2007,"Female","All Ages","Deaths","Rate",2.28385090801369e-05
297,"Tuberculosis","tb",4644,"Baja California",2008,"Female","All Ages","Deaths","Rate",2.23692815665105e-05
297,"Tuberculosis","tb",4644,"Baja California",2009,"Female","All Ages","Deaths","Rate",2.24570481637027e-05
297,"Tuberculosis","tb",4644,"Baja California",2010,"Female","All Ages","Deaths","Rate",2.1242782646677e-05
297,"Tuberculosis","tb",4644,"Baja California",2011,"Female","All Ages","Deaths","Rate",1.96760258265369e-05
297,"Tuberculosis","tb",4644,"Baja California",2012,"Female","All Ages","Deaths","Rate",1.89143306535654e-05
297,"Tuberculosis","tb",4644,"Baja California",2013,"Female","All Ages","Deaths","Rate",1.93187427016708e-05
297,"Tuberculosis","tb",4644,"Baja California",2014,"Female","All Ages","Deaths","Rate",1.88906485770831e-05
297,"Tuberculosis","tb",4644,"Baja California",2015,"Female","All Ages","Deaths","Rate",1.80438657670364e-05
297,"Tuberculosis","tb",4644,"Baja California",2016,"Female","All Ages","Deaths","Rate",1.77856958550858e-05
297,"Tuberculosis","tb",4644,"Baja California",2017,"Female","All Ages","Deaths","Rate",1.78915346287887e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1990,"Male","All Ages","Deaths","Rate",8.83738983036999e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1991,"Male","All Ages","Deaths","Rate",8.1816613813004e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1992,"Male","All Ages","Deaths","Rate",7.73549913541957e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1993,"Male","All Ages","Deaths","Rate",7.30616345821718e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1994,"Male","All Ages","Deaths","Rate",6.80427220434963e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1995,"Male","All Ages","Deaths","Rate",6.53286622622633e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1996,"Male","All Ages","Deaths","Rate",6.1364009499495e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1997,"Male","All Ages","Deaths","Rate",5.780530254364e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1998,"Male","All Ages","Deaths","Rate",5.33379620477501e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1999,"Male","All Ages","Deaths","Rate",4.75440563601369e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2000,"Male","All Ages","Deaths","Rate",4.41100599509825e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2001,"Male","All Ages","Deaths","Rate",4.27247665447564e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2002,"Male","All Ages","Deaths","Rate",4.07032696211886e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2003,"Male","All Ages","Deaths","Rate",3.81661712039346e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2004,"Male","All Ages","Deaths","Rate",3.45635980973369e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2005,"Male","All Ages","Deaths","Rate",3.38002296316888e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2006,"Male","All Ages","Deaths","Rate",3.18152876663662e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2007,"Male","All Ages","Deaths","Rate",2.95004004751436e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2008,"Male","All Ages","Deaths","Rate",2.94412914575519e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2009,"Male","All Ages","Deaths","Rate",2.81132192906646e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2010,"Male","All Ages","Deaths","Rate",2.75860633849925e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2011,"Male","All Ages","Deaths","Rate",2.74951896854725e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2012,"Male","All Ages","Deaths","Rate",2.57201697289626e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2013,"Male","All Ages","Deaths","Rate",2.42418452383325e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2014,"Male","All Ages","Deaths","Rate",2.37159403356694e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2015,"Male","All Ages","Deaths","Rate",2.38109089704863e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2016,"Male","All Ages","Deaths","Rate",2.43564527083273e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2017,"Male","All Ages","Deaths","Rate",2.54317102784343e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1990,"Female","All Ages","Deaths","Rate",3.56238066919421e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1991,"Female","All Ages","Deaths","Rate",3.33831625941288e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1992,"Female","All Ages","Deaths","Rate",3.13095494780385e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1993,"Female","All Ages","Deaths","Rate",2.91030492523993e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1994,"Female","All Ages","Deaths","Rate",2.69310764023789e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1995,"Female","All Ages","Deaths","Rate",2.56696469576085e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1996,"Female","All Ages","Deaths","Rate",2.41010290001322e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1997,"Female","All Ages","Deaths","Rate",2.30706558467307e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1998,"Female","All Ages","Deaths","Rate",2.16255517791395e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",1999,"Female","All Ages","Deaths","Rate",1.93522080314737e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2000,"Female","All Ages","Deaths","Rate",1.69841646640649e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2001,"Female","All Ages","Deaths","Rate",1.56791028188878e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2002,"Female","All Ages","Deaths","Rate",1.51206560491917e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2003,"Female","All Ages","Deaths","Rate",1.42991037160789e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2004,"Female","All Ages","Deaths","Rate",1.27950008010736e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2005,"Female","All Ages","Deaths","Rate",1.20723138717189e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2006,"Female","All Ages","Deaths","Rate",1.1087547512205e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2007,"Female","All Ages","Deaths","Rate",1.02414507202299e-05
297,"Tuberculosis","tb",4645,"Baja California Sur",2008,"Female","All Ages","Deaths","Rate",9.82100694404693e-06
297,"Tuberculosis","tb",4645,"Baja California Sur",2009,"Female","All Ages","Deaths","Rate",9.56268199378909e-06
297,"Tuberculosis","tb",4645,"Baja California Sur",2010,"Female","All Ages","Deaths","Rate",9.11669839597446e-06
297,"Tuberculosis","tb",4645,"Baja California Sur",2011,"Female","All Ages","Deaths","Rate",9.22885549065551e-06
297,"Tuberculosis","tb",4645,"Baja California Sur",2012,"Female","All Ages","Deaths","Rate",9.04871211270297e-06
297,"Tuberculosis","tb",4645,"Baja California Sur",2013,"Female","All Ages","Deaths","Rate",8.85598717903017e-06
297,"Tuberculosis","tb",4645,"Baja California Sur",2014,"Female","All Ages","Deaths","Rate",8.64025344935923e-06
297,"Tuberculosis","tb",4645,"Baja California Sur",2015,"Female","All Ages","Deaths","Rate",8.40737821473326e-06
297,"Tuberculosis","tb",4645,"Baja California Sur",2016,"Female","All Ages","Deaths","Rate",8.59785264377273e-06
297,"Tuberculosis","tb",4645,"Baja California Sur",2017,"Female","All Ages","Deaths","Rate",9.14420323633584e-06
297,"Tuberculosis","tb",4646,"Campeche",1990,"Male","All Ages","Deaths","Rate",9.05440077671917e-05
297,"Tuberculosis","tb",4646,"Campeche",1991,"Male","All Ages","Deaths","Rate",8.33116415155598e-05
297,"Tuberculosis","tb",4646,"Campeche",1992,"Male","All Ages","Deaths","Rate",7.68414666565397e-05
297,"Tuberculosis","tb",4646,"Campeche",1993,"Male","All Ages","Deaths","Rate",6.98544138353952e-05
297,"Tuberculosis","tb",4646,"Campeche",1994,"Male","All Ages","Deaths","Rate",6.38472081293361e-05
297,"Tuberculosis","tb",4646,"Campeche",1995,"Male","All Ages","Deaths","Rate",5.98432627153738e-05
297,"Tuberculosis","tb",4646,"Campeche",1996,"Male","All Ages","Deaths","Rate",5.63227729551066e-05
297,"Tuberculosis","tb",4646,"Campeche",1997,"Male","All Ages","Deaths","Rate",5.25579294351304e-05
297,"Tuberculosis","tb",4646,"Campeche",1998,"Male","All Ages","Deaths","Rate",4.96030172295672e-05
297,"Tuberculosis","tb",4646,"Campeche",1999,"Male","All Ages","Deaths","Rate",4.35397105921907e-05
297,"Tuberculosis","tb",4646,"Campeche",2000,"Male","All Ages","Deaths","Rate",3.90967258635614e-05
297,"Tuberculosis","tb",4646,"Campeche",2001,"Male","All Ages","Deaths","Rate",3.65734682143462e-05
297,"Tuberculosis","tb",4646,"Campeche",2002,"Male","All Ages","Deaths","Rate",3.54306648171184e-05
297,"Tuberculosis","tb",4646,"Campeche",2003,"Male","All Ages","Deaths","Rate",3.42799771428435e-05
297,"Tuberculosis","tb",4646,"Campeche",2004,"Male","All Ages","Deaths","Rate",3.11202249128132e-05
297,"Tuberculosis","tb",4646,"Campeche",2005,"Male","All Ages","Deaths","Rate",3.01774944827028e-05
297,"Tuberculosis","tb",4646,"Campeche",2006,"Male","All Ages","Deaths","Rate",2.85118447303053e-05
297,"Tuberculosis","tb",4646,"Campeche",2007,"Male","All Ages","Deaths","Rate",2.69704413942153e-05
297,"Tuberculosis","tb",4646,"Campeche",2008,"Male","All Ages","Deaths","Rate",2.78444182262867e-05
297,"Tuberculosis","tb",4646,"Campeche",2009,"Male","All Ages","Deaths","Rate",2.8195508626526e-05
297,"Tuberculosis","tb",4646,"Campeche",2010,"Male","All Ages","Deaths","Rate",2.87591349861398e-05
297,"Tuberculosis","tb",4646,"Campeche",2011,"Male","All Ages","Deaths","Rate",2.87143284483621e-05
297,"Tuberculosis","tb",4646,"Campeche",2012,"Male","All Ages","Deaths","Rate",2.71376450304969e-05
297,"Tuberculosis","tb",4646,"Campeche",2013,"Male","All Ages","Deaths","Rate",2.60407176269666e-05
297,"Tuberculosis","tb",4646,"Campeche",2014,"Male","All Ages","Deaths","Rate",2.58754822185635e-05
